46.174.191.31 - - [27/May/2021:00:21:41 +0900] "GET / HTTP/1.0" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:46:01 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 404 825
0:0:0:0:0:0:0:1 - - [27/May/2021:09:46:01 +0900] "GET /favicon.ico HTTP/1.1" 404 721
127.0.0.1 - - [27/May/2021:09:48:23 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:48:26 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:48:26 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:48:30 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:48:30 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:48:30 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:51 +0900] "GET /user/choice HTTP/1.1" 500 3874
127.0.0.1 - - [27/May/2021:09:49:51 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:51 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:54 +0900] "GET /user/choice HTTP/1.1" 500 3874
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:54 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:55 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:55 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:59 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:59 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:49:59 +0900] "GET /user/choice HTTP/1.1" 200 2971
127.0.0.1 - - [27/May/2021:09:50:36 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:36 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:36 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:40 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:40 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:40 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:44 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:50:46 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:02 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:02 +0900] "GET /resources/common/css/common.css HTTP/1.1" 200 101
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:03 +0900] "GET /resources/images/Idino.png HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:03 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:05 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:05 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:09 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:09 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:09 +0900] "GET /user/choice HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:13 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:14 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
127.0.0.1 - - [27/May/2021:09:54:42 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:48 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:48 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:50 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:51 +0900] "GET /user/choice HTTP/1.1" 500 5714
0:0:0:0:0:0:0:1 - - [27/May/2021:09:54:51 +0900] "GET /favicon.ico HTTP/1.1" 404 721
127.0.0.1 - - [27/May/2021:09:56:05 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:05 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:05 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:08 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:09 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:09 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:40 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:40 +0900] "GET /resources/common/css/common.css HTTP/1.1" 200 101
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:40 +0900] "GET /resources/images/Idino.png HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:40 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:48 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:48 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:51 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:51 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:56:51 +0900] "GET /user/choice HTTP/1.1" 200 22656
127.0.0.1 - - [27/May/2021:09:57:29 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:09:57:40 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:57:40 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:57:44 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:57:45 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:57:45 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:09:57:59 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9669
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:04 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9669
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:13 +0900] "GET /user/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:13 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:13 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:18 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:18 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:18 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:23 +0900] "GET /user/getUserInfo?sid=111 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:23 +0900] "GET /user/getUserInfo?sid=111 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:24 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:24 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:33 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=111&SubjectName=&Position=%ED%95%99%EC%83%9D HTTP/1.1" 200 6029
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:36 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:09:58:39 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=111&SubjectName=&Position=%ED%95%99%EC%83%9D HTTP/1.1" 200 6029
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:37 +0900] "GET /user/getUserInfo?sid=111 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:38 +0900] "GET /user/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:38 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:38 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:40 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:40 +0900] "GET /user/choice HTTP/1.1" 200 22656
0:0:0:0:0:0:0:1 - - [27/May/2021:10:06:40 +0900] "GET /user/choice HTTP/1.1" 200 22656
127.0.0.1 - - [27/May/2021:10:11:12 +0900] "GET / HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [27/May/2021:10:11:18 +0900] "GET / HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [27/May/2021:10:11:18 +0900] "GET /favicon.ico HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [27/May/2021:10:11:20 +0900] "GET / HTTP/1.1" 404 721
127.0.0.1 - - [27/May/2021:10:14:47 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:10:14:58 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:14:58 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:15:02 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:15:03 +0900] "GET /user/choice HTTP/1.1" 500 6048
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:07 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:07 +0900] "GET /resources/common/css/common.css HTTP/1.1" 200 101
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:07 +0900] "GET /resources/images/Idino.png HTTP/1.1" 200 3567
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:07 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:09 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:09 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:14 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:14 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:15 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:20 +0900] "GET /user/getCheckingInfo?selectSubject=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:10:16:21 +0900] "GET /user/getCheckingInfo?selectSubject=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:05 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:05 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:09 +0900] "GET /user/getCheckingInfo?selectSubject=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:12 +0900] "POST /user/loginPost HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:13 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:13 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:16 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:16 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:16 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:17:39 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 2971
127.0.0.1 - - [27/May/2021:10:18:17 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:19 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:20 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:22 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:23 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:23 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:35 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9669
0:0:0:0:0:0:0:1 - - [27/May/2021:10:18:38 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9669
127.0.0.1 - - [27/May/2021:10:19:26 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:32 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:32 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:36 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:36 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:36 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:42 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9669
0:0:0:0:0:0:0:1 - - [27/May/2021:10:19:42 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9669
127.0.0.1 - - [27/May/2021:10:20:26 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:29 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:29 +0900] "GET / HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:32 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:32 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:33 +0900] "GET /user/choice HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:35 +0900] "GET /user/getCheckingInfo?selectSubject=UML&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:20:35 +0900] "GET /user/getCheckingInfo?selectSubject=UML&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:21:11 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 23078
0:0:0:0:0:0:0:1 - - [27/May/2021:10:21:12 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 23078
127.0.0.1 - - [27/May/2021:10:22:50 +0900] "GET / HTTP/1.1" 200 2610
127.0.0.1 - - [27/May/2021:10:22:52 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3615
127.0.0.1 - - [27/May/2021:10:22:52 +0900] "GET /resources/common/css/common.css HTTP/1.1" 200 101
127.0.0.1 - - [27/May/2021:10:22:52 +0900] "GET /resources/images/Idino.png HTTP/1.1" 200 3567
127.0.0.1 - - [27/May/2021:10:22:53 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3615
127.0.0.1 - - [27/May/2021:10:22:58 +0900] "GET / HTTP/1.1" 200 2566
127.0.0.1 - - [27/May/2021:10:22:58 +0900] "GET / HTTP/1.1" 200 2566
127.0.0.1 - - [27/May/2021:10:23:01 +0900] "POST /user/loginPost HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2021:10:23:01 +0900] "GET /user/choice HTTP/1.1" 200 23244
127.0.0.1 - - [27/May/2021:10:23:01 +0900] "GET /user/choice HTTP/1.1" 200 23244
127.0.0.1 - - [27/May/2021:10:23:05 +0900] "GET /user/getCheckingInfo?selectSubject=UML&s_id=123&SubjectName=UML&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9987
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:10 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&s_id=123&SubjectName=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 10149
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:10 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&s_id=123&SubjectName=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 10149
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:11 +0900] "GET /user/getCheckingInfo?selectSubject=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&s_id=123&SubjectName=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 10257
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:12 +0900] "GET /user/getCheckingInfo?selectSubject=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&s_id=123&SubjectName=%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 10257
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:14 +0900] "GET /user/getCheckingInfo?selectSubject=React&s_id=123&SubjectName=React&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:14 +0900] "GET /user/getCheckingInfo?selectSubject=React&s_id=123&SubjectName=React&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:16 +0900] "GET /user/getCheckingInfo?selectSubject=C%23&s_id=123&SubjectName=C%23&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:16 +0900] "GET /user/getCheckingInfo?selectSubject=C%23&s_id=123&SubjectName=C%23&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:17 +0900] "GET /user/getCheckingInfo?selectSubject=UML&s_id=123&SubjectName=UML&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9987
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:18 +0900] "GET /user/getCheckingInfo?selectSubject=UML&s_id=123&SubjectName=UML&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9987
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:19 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4%EA%B3%B5%ED%95%99&s_id=123&SubjectName=%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4%EA%B3%B5%ED%95%99&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:19 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4%EA%B3%B5%ED%95%99&s_id=123&SubjectName=%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4%EA%B3%B5%ED%95%99&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 3559
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:21 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 23244
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:21 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=123&SubjectName=&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 23244
127.0.0.1 - - [27/May/2021:10:23:24 +0900] "GET /user/getCheckingInfo?selectSubject=UML&s_id=123&SubjectName=UML&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 9987
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:30 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&s_id=123&SubjectName=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 10149
0:0:0:0:0:0:0:1 - - [27/May/2021:10:23:31 +0900] "GET /user/getCheckingInfo?selectSubject=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&s_id=123&SubjectName=%EC%9A%B4%EC%98%81%EC%B2%B4%EC%A0%9C&Position=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 10149
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:13 +0900] "GET /user/logout HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2021:10:26:13 +0900] "GET / HTTP/1.1" 200 2610
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:13 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:13 +0900] "GET /user/login HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:17 +0900] "POST /user/loginPost HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:17 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:17 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:21 +0900] "GET /user/getUserInfo?sid=111 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:21 +0900] "GET /user/getUserInfo?sid=111 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:38 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:38 +0900] "GET /user/choice HTTP/1.1" 200 3397
0:0:0:0:0:0:0:1 - - [27/May/2021:10:26:40 +0900] "GET /user/getCheckingInfo?selectSubject=&s_id=111&SubjectName=&Position=%ED%95%99%EC%83%9D HTTP/1.1" 200 6029
